raw_id;zone_id;count_value;area;min_value;max_value;mean_value;median_value;std_value;pct90_value;sum_value;range_value;geometry;loaded_at;source_file
1;1;4328.0;1.60942544263;0.178378373384;0.739130437374;0.567456481569;0.574564367533;0.0748240706001;0.656151032448;2455.95165223;0.56075206399;POLYGON ((475503.8000652967 4323511.185324581, 475504.19758382626 4323511.412478028, 475504.7138416618 4323511.644794054, 475504.8325809641 4323511.598330848, 475504.8480686983 4323511.438290922, 475504.8738815896 4323511.242112942, 475504.84290611837 4323510.932358244, 475505.0442466745 4323510.715529954, 475505.3230259046 4323510.441913299, 475505.38497684523 4323510.188946962, 475505.40046457946 4323509.95663094, 475505.2094491804 4323509.6726891305, 475504.91518221516 4323509.553949827, 475504.73257679865 4323509.821094792, 475504.44189381227 4323510.246353231, 475504.14883616567 4323510.675085714, 475503.8000652967 4323511.185324581));;raw_vegetatiion_stats.csv
2;2;3076.0;1.14385227854;0.0377358496189;0.734177231789;0.557378107553;0.577935546637;0.102123678475;0.670886099339;1714.49505883;0.69644138217;POLYGON ((475510.7476567179 4323498.654094934, 475511.30604118947 4323498.9944121, 475511.41837889515 4323498.948155398, 475511.4976760978 4323498.766432641, 475511.6694867052 4323498.673919234, 475511.7025272064 4323498.584709881, 475511.6463583531 4323498.5186288785, 475511.8677297123 4323498.188223867, 475511.98997956794 4323497.98998086, 475511.97345931735 4323497.699224446, 475511.81486491207 4323497.547238138, 475511.5373246996 4323497.530717889, 475511.38864244334 4323497.636447495, 475511.23004803807 4323497.702528499, 475511.134230583 4323497.682704197, 475510.9062511241 4323497.709136596, 475510.8500822708 4323497.76530545, 475511.12431843206 4323497.778521648, 475511.2234399384 4323497.78512975, 475511.1177103324 4323497.900771502, 475510.8467782214 4323498.148575265, 475510.80188424047 4323498.377534563, 475510.76036648545 4323498.589275122, 475510.7476567179 4323498.654094934));;raw_vegetatiion_stats.csv
3;3;1320.0;0.490859885461;0.0240000002086;0.664804458618;0.475612895575;0.494317442179;0.0997974161613;0.581395328045;627.809022158;0.64080445841;POLYGON ((475509.21127340384 4323485.530407798, 475509.35995566193 4323485.441198444, 475509.5086379172 4323485.282604039, 475509.5020298157 4323485.137225831, 475509.43594881333 4323484.948894974, 475509.40621236246 4323484.813428918, 475509.3434354095 4323484.796908665, 475509.24431390595 4323484.85968562, 475509.1650167024 4323484.85968562, 475509.08571949974 4323484.829949165, 475508.97998989467 4323484.806820815, 475508.76522663515 4323484.786996519, 475508.7586185355 4323484.902638271, 475508.87786024716 4323485.068009989, 475508.8246995397 4323485.249563534, 475508.75531448703 4323485.404853892, 475508.712361834 4323485.414766042, 475508.84452383965 4323485.619617151, 475509.2377058044 4323485.63283335, 475509.21127340384 4323485.530407798));;raw_vegetatiion_stats.csv
4;4;2982.0;1.10889710488;-0.123893804848;0.727272748947;0.495353802952;0.518987357616;0.108095932073;0.600000023842;1477.1450404;0.851166553795;POLYGON ((475529.4271041583 4323475.826825567, 475530.32023020927 4323476.306945348, 475530.4596198229 4323476.069466744, 475530.6661229562 4323476.053979011, 475530.76937452424 4323475.930077132, 475530.72291131876 4323475.862963613, 475530.57803987246 4323475.858923372, 475530.54738365393 4323475.801012674, 475530.63514748774 4323475.553208912, 475530.6557977991 4323475.305405151, 475530.52673334256 4323475.150527803, 475530.23246637825 4323475.104064599, 475529.97433745954 4323475.098902017, 475529.7988097966 4323475.02662592, 475529.7058833856 4323475.088576861, 475529.6659248313 4323475.194393035, 475529.5355183035 4323475.3518683575, 475529.4897299139 4323475.552465109, 475529.4116164213 4323475.646135323, 475529.4271041583 4323475.826825567));;raw_vegetatiion_stats.csv
5;5;4485.0;1.66780801992;0.234042555094;0.728813588619;0.572623668207;0.58585858345;0.0776419159421;0.66197180748;2568.21715191;0.494771033525;POLYGON ((475524.81042832695 4323454.826237017, 475525.3155808812 4323455.125804232, 475525.656265161 4323455.213912237, 475525.8442289019 4323455.307894105, 475526.0791835785 4323455.290272502, 475526.20840865 4323455.184542902, 475526.32588598784 4323454.867354089, 475526.37875079084 4323454.632399408, 475526.449237193 4323454.420940202, 475526.502101996 4323454.144868458, 475526.37287692446 4323453.751319375, 475526.17316544894 4323453.721950041, 475525.6621390274 4323453.909913782, 475525.57381542213 4323454.0049378, 475525.4741752874 4323454.203607127, 475525.3206328219 4323454.347638113, 475525.1381957289 4323454.51877379, 475525.06143832207 4323454.590776319, 475524.6577077871 4323454.585408473, 475524.6577077871 4323454.720507413, 475524.81042832695 4323454.826237017));;raw_vegetatiion_stats.csv
6;6;1906.0;0.708771925522;-0.0407239831984;0.639751553535;0.478615360458;0.495652168989;0.0904492178163;0.568627476692;912.240877033;0.680475536734;POLYGON ((475530.70144692436 4323491.453791415, 475531.3292458197 4323491.754533401, 475531.38939421717 4323491.705662828, 475531.44954261556 4323491.619199507, 475531.48713536374 4323491.547773289, 475531.4758575382 4323491.442513591, 475531.49089463707 4323491.341013171, 475531.6563027296 4323491.1492901575, 475531.7352475021 4323490.983882062, 475531.7427660506 4323490.758325573, 475531.351801469 4323490.622991683, 475531.11872642953 4323490.668102983, 475530.9286027942 4323491.026083518, 475530.8123498969 4323491.244974114, 475530.7808166137 4323491.30434759, 475530.70144692436 4323491.453791415));;raw_vegetatiion_stats.csv
